_id,description,language,title,isPullModel,isProcessed,isTeacherApp,__v,type,id,titleAudio,localTitle,theme,localTheme,themeAudio
63a9b6605aae0a423f45c598,Introduction rhyme. This rhymes introduce different regions and languages,kannada,My Name is Madhavi,true,true,true,0,song,40,https://seedsblob.blob.core.windows.net/experience-titles/40,ಮೈ ನೇಮ್ ಇಸ್ ಮಾಧವಿ,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
63a9b69a5aae0a423f45c59a,A fun rhyme sung in different ways or styles,english,Twinkle Twinkle Little Star,false,true,true,0,song,41,https://seedsblob.blob.core.windows.net/experience-titles/Poem/41,ಟ್ವಿಂಕಲ್ ಟ್ವಿಂಕಲ್ ಲಿಟ್ಲ್ ಸ್ಟಾರ್,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,
63ec7747edaa3e153a4845e1,,kannada,The Family Photo,false,true,true,0,Story,a3093c62-229d-4b4e-bbe4-efbe60cf69bb,https://seedsblob.blob.core.windows.net/experience-titles/Story/a3093c62-229d-4b4e-bbe4-efbe60cf69bb,,,,
63a9b72e5aae0a423f45c59e,This audio content talks about why we get hiccups and few facts on that,kannada,Bikkalu,true,true,true,0,Snippet,43,https://seedsblob.blob.core.windows.net/experience-titles/43,ಬಿಕ್ಕಳಿಕೆ,Our body and its functions,ನಮ್ಮ ದೇಹ ಮತ್ತು ಅದರ ಕಾರ್ಯಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Our%20body%20and%20its%20functions
63a9b6025aae0a423f45c596,,kannada,Karadi bettakke hogithu,true,true,true,0,song,39,https://seedsblob.blob.core.windows.net/experience-titles/39,ಕರಡಿ ಬೆಟ್ಟಕ್ಕೆ ಹೋಗಿತ್ತು,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
63a9b5e05aae0a423f45c594,,kannada,Ondu Eradu Balale Haradu,true,true,true,0,Song,38,https://seedsblob.blob.core.windows.net/experience-titles/38,ಒಂದು ಎರಡು ಬಾಳೆಲೆ ಹರಡು,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
63700b90cc4dfe6a480f7f70,,english,One Little Kitten Poem,false,true,true,,Song,11,https://seedsblob.blob.core.windows.net/experience-titles/Poem/11,,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,
63700b90cc4dfe6a480f7f72,,kannada,Thimma Kannada Poem,true,true,true,,song,13,https://seedsblob.blob.core.windows.net/experience-titles/13,ತಿಮ್ಮನ ಹಾಡು,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
63700b90cc4dfe6a480f7f74,Kannada Rhyme,kannada,Hattu Hattu Ipattu,true,true,true,,Song,15,https://seedsblob.blob.core.windows.net/experience-titles/15,ಹತ್ತು ಹತ್ತು ಇಪ್ಪತ್ತು,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
63700b90cc4dfe6a480f7f79,Kannada Rhyme,kannada,Kokoko Kozhi,false,true,true,,song,17,https://seedsblob.blob.core.windows.net/experience-titles/Poem/17,,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,
63700b90cc4dfe6a480f7f75,Kannada Rhyme,kannada,Aane banthondu aane,true,true,true,,song,16,https://seedsblob.blob.core.windows.net/experience-titles/16,ಆನೆ ಬಂತೊಂದು ಆನೆ,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
63700b90cc4dfe6a480f7f77,Kannada Story,kannada,Buddhivantha nari,false,true,true,,story,19,https://seedsblob.blob.core.windows.net/experience-titles/Poem/19,,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,
63700b90cc4dfe6a480f7f76,Kannada Story,kannada,Bayarida kaage,false,true,true,,story,18,https://seedsblob.blob.core.windows.net/experience-titles/Poem/18,,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,
6433ef6fd2d64b9c0373901f,A silly rhyme,kannada,Undadi gunda,true,true,true,0,Song,b2fa0b8f-d11a-4596-931c-d324393ab6e5,https://seedsblob.blob.core.windows.net/experience-titles/b2fa0b8f-d11a-4596-931c-d324393ab6e5,ಉಂಡಾಡಿ ಗುಂಡ,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
6435421ad2d64b9c03739063,Kannada Pussy cat rhyme ,kannada,Mudhina Bekke,true,true,true,0,Song,ed42dfb0-a806-46c1-a6e3-b878c352345d,https://seedsblob.blob.core.windows.net/experience-titles/ed42dfb0-a806-46c1-a6e3-b878c352345d,ಮುದ್ದಿನ ಬೆಕ್ಕೆ,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
643e29975a5461b35afe50dd,Palindrome,kannada,Kannada Palindrome,true,true,true,0,Snippet,251be01e-7006-44ba-885b-286cbd6f4464,https://seedsblob.blob.core.windows.net/experience-titles/251be01e-7006-44ba-885b-286cbd6f4464,ಕನ್ನಡ ಪ್ಯಾಲಿನ್ ಡ್ರೋಮ್ ಪದಗಳು,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
643e2dc05a5461b35afe50ea,Clap song,kannada,Clap song,true,true,true,0,Song,e9d7c8b7-5e84-4f18-b7dd-d56553d83186,https://seedsblob.blob.core.windows.net/experience-titles/e9d7c8b7-5e84-4f18-b7dd-d56553d83186,ಚಪ್ಪಾಳೆ ಹಾಡು,Getting to know each other,ಪರಸ್ಪರ ಪರಿಚಯ,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
64425ed45a5461b35afe517a,I am,kannada,I am,true,true,true,0,Snippet,ee3cd1cd-5aaa-4cc9-be1a-54415212278c,https://seedsblob.blob.core.windows.net/experience-titles/ee3cd1cd-5aaa-4cc9-be1a-54415212278c,ನಾನಿರುವೆ,Our body and its functions,ನಮ್ಮ ದೇಹ ಮತ್ತು ಅದರ ಕಾರ್ಯಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Our%20body%20and%20its%20functions
64425f475a5461b35afe517f,Ramzan,kannada,Ramzan,true,true,true,0,Song,1dfe33fd-7fb7-4adb-9d60-2d9ae3c44910,https://seedsblob.blob.core.windows.net/experience-titles/1dfe33fd-7fb7-4adb-9d60-2d9ae3c44910,ರಂಜಾನ್ ಹಾಡು,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
64463718c3a55d352c96223c,,kannada,The Finger Family,true,true,true,0,Song,33dfb280-9cd3-4d9c-8ae1-e553788870c4,https://seedsblob.blob.core.windows.net/experience-titles/33dfb280-9cd3-4d9c-8ae1-e553788870c4,ಬೆರಳುಗಳ ಕುಟುಂಬ,Our body and its functions,ನಮ್ಮ ದೇಹ ಮತ್ತು ಅದರ ಕಾರ್ಯಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Our%20body%20and%20its%20functions
644a22f6c410e7d6e735255d,Song,kannada,Head Shoulders knees and toes,true,true,true,0,Song,0950cee1-b576-4219-9608-6d4ea61ca87b,https://seedsblob.blob.core.windows.net/experience-titles/0950cee1-b576-4219-9608-6d4ea61ca87b,"ಕತ್ತು, ಭುಜ, ಮಂಡಿ ಮತ್ತು ಕಾಲ್ಬೆರಳು",Our body and its functions,ನಮ್ಮ ದೇಹ ಮತ್ತು ಅದರ ಕಾರ್ಯಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Our%20body%20and%20its%20functions
64514f125523cfd692a4b2eb,Why do we yawn,kannada,Yawn,true,true,true,0,Snippet,bf246a58-0efc-4e05-8644-f11d2a54c110,https://seedsblob.blob.core.windows.net/experience-titles/bf246a58-0efc-4e05-8644-f11d2a54c110,ಆಕಳಿಕೆ,Our body and its functions,ನಮ್ಮ ದೇಹ ಮತ್ತು ಅದರ ಕಾರ್ಯಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Our%20body%20and%20its%20functions
6451501b5523cfd692a4b2ef,,kannada,body trivia,true,true,true,0,Snippet,ffa3ae80-ba35-44b9-a719-1054d3b98c21,https://seedsblob.blob.core.windows.net/experience-titles/ffa3ae80-ba35-44b9-a719-1054d3b98c21,ನಮ್ಮ ದೇಹದ ಬಗ್ಗೆ ಕುತೂಹಲಕಾರಿ ವಿಷಯಗಳು,Our body and its functions,ನಮ್ಮ ದೇಹ ಮತ್ತು ಅದರ ಕಾರ್ಯಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Our%20body%20and%20its%20functions
6452abc05523cfd692a4b915,about sleep,kannada,sleep,true,true,true,0,Snippet,ef3c4f62-547c-40e2-b272-51d5f0f8a772,https://seedsblob.blob.core.windows.net/experience-titles/ef3c4f62-547c-40e2-b272-51d5f0f8a772,ನಿದ್ದೆ,Our body and its functions,ನಮ್ಮ ದೇಹ ಮತ್ತು ಅದರ ಕಾರ್ಯಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Our%20body%20and%20its%20functions
645a1b09d3a5c48226a39cd2,,kannada,Day out with Tambi,true,true,true,0,Story,49ccf36d-d8d4-4292-b902-bce373192eb4,https://seedsblob.blob.core.windows.net/experience-titles/49ccf36d-d8d4-4292-b902-bce373192eb4,ತಂಬಿಯೊಂದಿಗೆ ಒಂದು ದಿನ,Senses and emotions,ಭವಾನೆಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Senses%20and%20emotions
645a2536d3a5c48226a39cf1,,kannada,Bheema-The donkey,true,true,true,0,Story,3ef325ba-387e-4ef3-a9cd-22785c50e737,https://seedsblob.blob.core.windows.net/experience-titles/3ef325ba-387e-4ef3-a9cd-22785c50e737,ಭೀಮ ಎಂಬ ಕತ್ತೆ,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
6461e7f8d3a5c48226a3b3d7,,kannada,Siriya Nagu,true,true,true,0,Story,25905a08-c6c9-4e4a-b6af-b94f660d5d59,https://seedsblob.blob.core.windows.net/experience-titles/25905a08-c6c9-4e4a-b6af-b94f660d5d59,ಸಿರಿಯ ನಗು,Senses and emotions,ಭವಾನೆಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Senses%20and%20emotions
6463375d00b2c098af090c0b,,kannada,Fear - Pickle Jar,true,true,true,0,Snippet,da1bcb5a-229f-40bc-8cf9-2787baf47604,https://seedsblob.blob.core.windows.net/experience-titles/da1bcb5a-229f-40bc-8cf9-2787baf47604,ಭಯ ಎಂದರೇನು?,Senses and emotions,ಭವಾನೆಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Senses%20and%20emotions
64636bd100b2c098af091804,,kannada,Chandri mattu idli,true,true,true,0,Story,321345bd-3aa7-47ae-b032-0eedd64f0d49,https://seedsblob.blob.core.windows.net/experience-titles/321345bd-3aa7-47ae-b032-0eedd64f0d49,ಚಂದ್ರ ಮತ್ತು ಇಡ್ಲಿ,Our body and its functions,ನಮ್ಮ ದೇಹ ಮತ್ತು ಅದರ ಕಾರ್ಯಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Our%20body%20and%20its%20functions
6467331c526191fcd9458937,testing desc,kannada,Testing,false,true,false,0,Story,0f5be69e-220d-41aa-bf1e-7b37bd750925,,ಸಿಂಹ ಮತ್ತು ಇಲಿ,THEMELION,ಸಿಂಹ,
64673b67526191fcd945897e,,kannada,Bhus ennu kachchbEda,true,true,true,0,Story,2e34ddbb-0c40-4cf7-9972-84e573fdae7f,https://seedsblob.blob.core.windows.net/experience-titles/2e34ddbb-0c40-4cf7-9972-84e573fdae7f,ಬುಷ್ ಎನ್ನು ಕಚ್ಚಬೇಡ,Senses and emotions,ಭವಾನೆಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Senses%20and%20emotions
64673bf8526191fcd9458987,,kannada,chuchu maantu and sweets,false,true,true,0,Story,c58b9e27-20c6-49e2-b944-ea92ee62eba9,,ಚೂಚೂ ಮಾಂತುವಿನ ಮಿಠಾಯಿ ಜಾಡಿ,Senses and emotions,ಭವಾನೆಗಳು,
64673c58526191fcd945898e,,kannada,When will Amma return?,true,true,true,0,Story,4c78adc3-7ef4-4603-a6f1-ed628eb3fe2d,https://seedsblob.blob.core.windows.net/experience-titles/4c78adc3-7ef4-4603-a6f1-ed628eb3fe2d,ಅಮ್ಮ ಯಾವಾಗ ಹಿಂದಿರುಗುತ್ತಾರೆ?,Senses and emotions,ಭವಾನೆಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Senses%20and%20emotions
64675950b009bb3e4545e6a5,Introduction rhyme. This rhymes introduce different regions and languages,english,My Name is Madhavi,true,true,true,0,song,40_dup,https://seedsblob.blob.core.windows.net/experience-titles/40_dup,My Name is Madhavi,Getting to know each other,Getting to know each other,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
64686c87ec1fcd85f4b32eaa,,english,testM,false,true,true,0,Story,d7bcd08d-73e2-45b3-bb4b-73a0ba5f82f9,,,testM,,
6468912cec1fcd85f4b32f05,,kannada,test4,false,true,true,0,Riddle,3a7819d0-e5bc-4133-b2a6-934d896d6749,,ಸಿಂಹ ಮತ್ತು ಇಲಿ,testM,ಸಿಂಹ,
646a414bec1fcd85f4b33075,,kannada,Animal sound 6,true,true,true,0,Riddle,b02d57e7-3c1c-4901-a101-a80d43a33c98,https://seedsblob.blob.core.windows.net/experience-titles/b02d57e7-3c1c-4901-a101-a80d43a33c98,ಪ್ರಾಣಿಗಳ ಶಬ್ದ 6,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
646a41a1ec1fcd85f4b33080,,kannada,Sadananda lost something,true,true,true,0,Story,17dd385d-4eb6-4e70-9d1f-774c74d9570e,https://seedsblob.blob.core.windows.net/experience-titles/17dd385d-4eb6-4e70-9d1f-774c74d9570e,ಸದಾನಂದಾ ಮರಳೀ ಬಂದಾಗ,Senses and Emotions,ಭವಾನೆಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Senses%20and%20Emotions
646a421bec1fcd85f4b3308a,,kannada,Animal sound 7,true,true,true,0,Riddle,043d7d12-8607-4825-83bc-d655b1e584cf,https://seedsblob.blob.core.windows.net/experience-titles/043d7d12-8607-4825-83bc-d655b1e584cf,ಪ್ರಾಣಿಗಳ ಶಬ್ದ 7,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
646a42e2ec1fcd85f4b3309c,,kannada,Animal sound 5,true,true,true,0,Riddle,d5d306d2-a99a-4fb2-8719-1ab3a7b47aae,https://seedsblob.blob.core.windows.net/experience-titles/d5d306d2-a99a-4fb2-8719-1ab3a7b47aae,ಪ್ರಾಣಿಗಳ ಶಬ್ದ 5,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
646a4335ec1fcd85f4b330a6,,kannada,Animal sound 4,true,true,true,0,Riddle,df9e9295-8f51-402d-a106-4bba0b46c7e9,https://seedsblob.blob.core.windows.net/experience-titles/df9e9295-8f51-402d-a106-4bba0b46c7e9,ಪ್ರಾಣಿಗಳ ಶಬ್ದ 4,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
646a438bec1fcd85f4b330b0,,kannada,Animal sound 3,true,true,true,0,Riddle,ef5a60bf-2113-48c7-8492-ac43b266dd0b,https://seedsblob.blob.core.windows.net/experience-titles/ef5a60bf-2113-48c7-8492-ac43b266dd0b,ಪ್ರಾಣಿಗಳ ಶಬ್ದ 3,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
646a442aec1fcd85f4b330c5,,kannada,Animal sound 1,true,true,true,0,Riddle,30e0d484-4741-4812-86b7-caca475f57d2,https://seedsblob.blob.core.windows.net/experience-titles/30e0d484-4741-4812-86b7-caca475f57d2,ಪ್ರಾಣಿಗಳ ಶಬ್ದ 1,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
646a44c9ec1fcd85f4b330d9,,kannada,Riddles - food 1,true,true,true,0,Riddle,320f01d7-8a1e-4f2c-b2e3-c44058421260,https://seedsblob.blob.core.windows.net/experience-titles/320f01d7-8a1e-4f2c-b2e3-c44058421260,ಆಹಾರದ ಒಗಟುಗಳು 5,Our body and its functions,ನಮ್ಮ ದೇಹ ಮತ್ತು ಅದರ ಕಾರ್ಯಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Our%20body%20and%20its%20functions
646a45e9ec1fcd85f4b3310e,,kannada,Riddles - food 5,true,true,true,0,Riddle,dd85f00e-2593-45cc-bb1c-6fb37403214e,https://seedsblob.blob.core.windows.net/experience-titles/dd85f00e-2593-45cc-bb1c-6fb37403214e,ಆಹಾರದ ಒಗಟುಗಳು 5,Our body and its functions,ನಮ್ಮ ದೇಹ ಮತ್ತು ಅದರ ಕಾರ್ಯಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Our%20body%20and%20its%20functions
646a471cec1fcd85f4b3311c,,kannada,Street Sound - 1,true,true,true,0,Riddle,a124775b-abc9-45cf-8e34-c571cf7ddd28,https://seedsblob.blob.core.windows.net/experience-titles/a124775b-abc9-45cf-8e34-c571cf7ddd28,ಈ ಶಬ್ದವನ್ನು ಗುರುತಿಸಿ 1,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
646a47aaec1fcd85f4b33131,,kannada,Street sound - 3,true,true,true,0,Riddle,df8a6242-85f4-4d56-a422-07a18cf01d46,https://seedsblob.blob.core.windows.net/experience-titles/df8a6242-85f4-4d56-a422-07a18cf01d46,ಈ ಶಬ್ದವನ್ನು ಗುರುತಿಸಿ 3,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
646a48b8ec1fcd85f4b33148,,kannada,Vehicle sound - 2,true,true,true,0,Riddle,fea33c7b-4858-4f6c-a932-3e46a2083002,https://seedsblob.blob.core.windows.net/experience-titles/fea33c7b-4858-4f6c-a932-3e46a2083002,ವಾಹನ ಶಬ್ದ 2,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
646a48ecec1fcd85f4b33151,,kannada,Vehicle sound - 3,true,true,true,0,Riddle,eedc020f-0cf1-4938-a924-8efc3fac10ae,https://seedsblob.blob.core.windows.net/experience-titles/eedc020f-0cf1-4938-a924-8efc3fac10ae,ವಾಹನ ಶಬ್ದ 3,My environment,ನನ್ನ ಸುತ್ತಮುತ್ತಲಿನ ಪರಿಸರ,https://seedsblob.blob.core.windows.net/theme-titles/My%20environment
646a4c92ec1fcd85f4b3317a,,kannada,Family Riddle 2,true,true,true,0,Riddle,0d3cc69d-4efb-4907-9b84-7a5578581128,https://seedsblob.blob.core.windows.net/experience-titles/0d3cc69d-4efb-4907-9b84-7a5578581128,ಕುಟುಂಬದ ಒಗಟುಗಳು 2,Families and relationships,ಕುಟುಂಬ ಮತ್ತು ಸಂಬಂಧಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Families%20and%20relationships
6471b3ba2a7a891b46d4582e,,kannada,Helen Keller on love,true,true,true,0,Story,7461f18c-25dc-4101-ab32-dda968f51b8d,https://seedsblob.blob.core.windows.net/experience-titles/7461f18c-25dc-4101-ab32-dda968f51b8d,ಪ್ರೀತಿಯ ಕುರಿತು ಹೆಲನ್ ಕೆಲ್ಲರ್,Senses and emotions,ಭವಾನೆಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Senses%20and%20emotions
6471b3f62a7a891b46d45832,,kannada,An intro to Helen Keller,true,true,true,0,Story,6ffb5fa3-42ae-48a3-82b3-915d969bb4d6,https://seedsblob.blob.core.windows.net/experience-titles/6ffb5fa3-42ae-48a3-82b3-915d969bb4d6,ಹೆಲನ್ ಕೆಲ್ಲರ್ ನ ಬಗ್ಗೆ ಪರಿಚಯ,Senses and emotions,ಭವಾನೆಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Senses%20and%20emotions
6471b41c2a7a891b46d45836,,kannada,Sadananda lost something,true,true,true,0,Story,adf998b6-964f-41fc-b138-0bcec0a01c67,https://seedsblob.blob.core.windows.net/experience-titles/adf998b6-964f-41fc-b138-0bcec0a01c67,ಸದಾನಂದ ಮರಳಿ ಬಂದಾಗ,Senses and emotions,ಭವಾನೆಗಳು,https://seedsblob.blob.core.windows.net/theme-titles/Senses%20and%20emotions
649531d8ce7bd8fc667bcce9,A poem on squirrel,bengali,Khuki O Kathbirali,true,true,true,0,Poem,e83f32ee-6ba6-4746-90f4-ecf5bf4c9ca7,https://seedsblob.blob.core.windows.net/experience-titles/e83f32ee-6ba6-4746-90f4-ecf5bf4c9ca7,খুকি ও কাঠবিড়ালি,Getting to know each other,একে অপরের সাথে পরিচিত হওয়া,https://seedsblob.blob.core.windows.net/theme-titles/Getting%20to%20know%20each%20other
64bf9168f74bc616642a3c29,A story about an elephant,bengali,Eta Ke,true,true,true,0,Story,f9f1c1d4-b220-48f2-8881-82321220b964,https://seedsblob.blob.core.windows.net/experience-titles/f9f1c1d4-b220-48f2-8881-82321220b964,এটা কে,elephant story,হাতির গল্প ,https://seedsblob.blob.core.windows.net/theme-titles/elephant%20story
64bf92c0f74bc616642a3c2f,A story of a dinosaur,bengali,Brishti pore Dinu nore,true,true,true,0,Story,d8601489-aa7e-4d2d-874f-a0317b1c525c,https://seedsblob.blob.core.windows.net/experience-titles/d8601489-aa7e-4d2d-874f-a0317b1c525c,বৃষ্টি পড়ে দিনু নড়ে ,Dinosaur's story,ডাইনসরের গল্প,https://seedsblob.blob.core.windows.net/theme-titles/Dinosaur's%20story
64bf9442f74bc616642a3c35,Riddle about a kite,bengali,Riddle 1,true,true,true,0,Riddle,e950f862-83e4-44c9-a60a-8e26762c5c06,https://seedsblob.blob.core.windows.net/experience-titles/e950f862-83e4-44c9-a60a-8e26762c5c06,ধাঁধা ,Kite Riddle 1,ঘুড়ির ধাঁধা ১,https://seedsblob.blob.core.windows.net/theme-titles/Kite%20Riddle%201
64bf9701f74bc616642a3c3d,Riddle 2 Onion,bengali,Riddle 2 Onion,true,true,true,0,Riddle,dba9d665-4ac9-427f-b88d-b2162a6992bf,https://seedsblob.blob.core.windows.net/experience-titles/dba9d665-4ac9-427f-b88d-b2162a6992bf,ধাঁধা ২ পিঁয়াজ ,Riddle 2 Onion,ধাঁধা ২ পিঁয়াজ ,https://seedsblob.blob.core.windows.net/theme-titles/Riddle%202%20Onion
